listing_id,id,date,reviewer_name,comments,listing_name,host_id,host_name
804391,3540449,2/14/2013,Stacie,"My stay in Austin was excellent the apartment is perfectly immaculate and every detail is looked after!  Denise is wonderfully helpful and respectful of privacy.  I had a mix of work and fun and Austin is really worth the visit!  I was impressed with the loving care that went into creating such a comfortable space and it's walking distance to all the funky fun of South Congress!
Thank you Denise!",LOCATION LOCATION IN TRENDY SOCO,3403543,Denise
224979,3540295,2/14/2013,Julie,I love staying at Joe's properties and do so as often as possible. He is a great host! The properties are all clean comfortable and well decorated and the location is very central to downtown and SoCo. Highly recommended!,Guest Cottage 2 Miles To D/T,1151576,Joe & Bella
883802,3539765,2/14/2013,Katie,Waking up in the morning to fresh eggs laid by chickens on site (in downtown Austin) is probably one of the most exceptional airbnb experiences we've had so far. Beautiful house excellent hosts close enough to walk to 6th street where all the bars and restaruants are located. Definitely highly recommended! ,Urban Homestead: Chickens + Bikes,880571,Angel
379988,3542138,2/14/2013,Sam And Amy,Great spot and a lovely house. Room and bathroom are spacious and clean. Jennifer was so helpful with giving us great advice on where to go and what to do in our 1 night in Austin.  Would definitely recommend.,Room Close to downtown ,1907305,Jen
140474,3539179,2/14/2013,Deidre,We had a great time in this home!  It is beautiful and clean!  And I have a thing about bugs and for a whole month we didn't see one bug in the house!!  The host Pete made sure you had all the necessities of home and best of all being in one of the best neighborhoods in Austin you can get up in the morning walk down the street and grab a cup of coffee eat or shop!  I can't say enough about this place!  Austin we will be back!  And Pete we will call you again!  Yay!!!!,Historic Hyde Park Home By Downtown,578211,Pete
244785,3543422,2/14/2013,Diana,Great place!  Warm welcome & homey feel. Belle was so gracious about my ever-changing winter travel issues.  The wood (cedar?) lined ceiling is incredible & filled the place with an amazing woodsy scent. The bedroom loft meant waking up surrounded by a beautiful sunrise and the sound of birds chirping...better than a treehouse.  This place is best described as hugging a tree and it hugs you back!   Loved this place. Wish I had more time there and will definitely return. ,Mid Week Special!!,1284548,Gwen & Richard
658102,3538937,2/14/2013,Charles,Great tiny house not too far from Bus stop into town. The dog is super friendly. Jennifer is very helpful and accommodating. ,Tiny House Privacy near Downtown,1907305,Jen
893624,3549751,2/15/2013,Rich,Paprika is a terrific host and an interesting personality. Great house in SOCO clean and comfortable. The bed is awesome and hard to get out of in the morning. Nice dog. Definitely would stay with Paprika again.,SoCo Area 3/2 Cute! Pool Park close,4753546,Paprika
83643,3548313,2/15/2013,Justine,Michelle is an amazing host with a beautiful home. The room is so comfortable and I loved the miniature objects scattered around the house. She lives in a great neighborhood close to the North Loop and walking distance to several bus lines. Michelle truly loves her city and wants to share it with people. She really went above and beyond what I ever expected from a host. My trip wouldn't have been the same without her. The next time I'm in Austin I'll definitely be staying on Avenue G again. Thank you so much for everything! ,Fun Central Austin Convenience ,456230,Michele
383689,3550125,2/15/2013,Guillaume,"Great great deal.
A ++++",Modern Loft in the Middle of Austin,1921749,Jamie
728728,3546010,2/15/2013,Valerie And Dan,We had such a great welcome by Victoria. We arrived late and left in the am but she was very sweet and left us a breakfast basket. The house is very cute clean and peaceful and the room a quiet heaven. She has 2 adorable dogs that we could not stop to play with. Victoria Thanks for a restful night!,Fab F1/ACL with international FLAIR,3781862,Victoria
330710,3544879,2/15/2013,Marcus,"I spent about five weeks in the longhorn room and was very happy.  The longhorn room is clean comfortable and private with its own shower and bathroom.  The location is quiet safe and is close to all three major freeways; downtown is a short 10/15 min drive away.  

Andrea was a great host!  She goes out of her way to keep guests comfortable happy and satisfied.  I rented her spare car and received other valuable services such as airport pickup all of which led to a great experience.
",Austin Zen Stay / Longhorn Room 10,1427814,Andrea
383603,3546188,2/15/2013,Mike,"Spent a fantastic winter in Austin. Thanks Leslie I'm sure ill be back again !
If you haven't seen my other reviews best location chill dog and epic chickens. ",Cozy Little House... walk downtown,1901242,Leslie
287303,3550288,2/15/2013,Sarah,The reservation was canceled 28 days before arrival. This is an automated posting.,Nice Home In Austin Close To Downtn,41259,Vincent
57187,3555322,2/16/2013,Tara,Perfect location and a really amazing space! Lois seems like a really sweet lady and is a very gracious host. Hope to be back soon! ,Zilker Park Fun Funky Peaceful,272156,Lois
222967,3553411,2/16/2013,John,"Excellent experience! Lyon was friendly helpful and accommodating when my flights were delayed. Only a short walk to downtown and plenty of places for coffee and food in the local area. 
",Luxe Spa Bungalow - Walk Downtown!,1157982,Lyon
337125,3557300,2/16/2013,Alex,"Carolyn's house was lovely and she was a very welcoming and accommodating host. Would stay again next time I'm in Austin!
",1800 Sq ft 3-2 home in NW Austin,261883,Carolyn
669469,3551412,2/16/2013,Staley,Great location near the Capitol and all of the action downtown.,Historical Loft with Capitol View!,3389824,Raquel + Jacob
349447,3555682,2/16/2013,Ryan,Very cool spot. Very central. Lots around neighborhood to explore. Nice house! Jason was great!,Eastside Cabana - Near UTDowntown ,1770424,Jason
367356,3556198,2/16/2013,Cory,The cottage is cozy and very cute.  Perfect size for me my wife and our daughter.  The back patio and yard were particularly pleasant.  The neighborhood is quiet and the house is walking distance to a little cluster of shops (a couple restaurants a bakery a grocery store).  It's an easy drive or bus ride to UT or downtown. Brooke was very responsive and pleasant.  Check in/out was a breeze.  I would recommend this place if you like to be close to the action but not right in the middle of it.,Gorgeous Historic Hyde Park Cottage,1488733,Brooke
379988,3557058,2/16/2013,Michael,Came down for only a quick one night stay but everything went smoothly and there were absolutely no problems with the room.,Room Close to downtown ,1907305,Jen
725177,3553847,2/16/2013,James,Perfect spot for our needs - Nice two bedroom clean bathroom w rainshower nice big kitchen empty fridge for use cute front porch good natural light. All in all a great spot in Austin! And Baxter was a total sweetheart of a host. ,SoCo music filled three bed house,168588,Baxter
296286,3554796,2/16/2013,Amy,Perfect location for bar hopping and a quick drive to everything else. Spacious charming comfortable. Note that you'll have to bring your own shampoo etc and that the street noise could be a problem for a light sleeper but this wasn't an issue for us. Overall just what we were looking for. Will definitely stay there on our next trip to Austin!,Charming Apartment-BEST LOCATION! A,11349,Alexandria
528338,3555350,2/16/2013,Jacqueline,Suite Spot is the best deal ever! The private guest house is so so cute cozy clean and with all the conveniences! Washer dryer too! And the location could not have been better... walking distance to several fun yummy places to eat. And only a quick $7 cab ride to SoCo area and downtown. Very central to so much that is going on in Austin. The local vibe was amazing and you couldn't get a better bang for your buck! Thank you Amber for making our stay so great!,Suite Spot (Zilker),2595932,Amber
57187,3563393,2/17/2013,Scott,Lois and her place was awesome! We didn't spend much time there but she was thoughtful enough to greet us at the door and make sure we had everything we needed. Her place was in prefect shape and had more than we needed to be comfortable.  It was in a quiet location. We felt at home from the moment we got there.  Thanks Lois people like you are the ones who make Austin so cool. ,Zilker Park Fun Funky Peaceful,272156,Lois
690984,3558647,2/17/2013,Rodney,Steve's place is great! Clean comfortable with spacious bedrooms. Nice kitchen with updated appliances. Free high-speed WiFi and cable TV. Nice walk-in closet in the master bedroom. You can even do your laundry right in the apartment. It is located across the street from the Austin Convention Center which was perfect for our needs. Downtown Austin parking can be maddening so having a reserved spot in a gated lot is a huge plus. Steve gave clear instructions and responded quickly to my email in the days prior to our arrival. If you have a group of travelers and want some space to relax in while saving money Steve's apartment beats a hotel every time.,Perfect 4 Executives/Professionals,3531593,Steve
276522,3559700,2/17/2013,James,My girlfriend and I spent our Valentines weekend in Heather's Condo and absolutely loved it! The binder left out in the kitchen with all the addresses to local bars restaurants and coffee houses was very helpful. The condo was immaculate and very cozy we would most definitely stay here again.! :) -James and Ally,Chic Cozy Condo near Zilker Park,1407108,Heather
383689,3563877,2/17/2013,Jeremy,gorgeous loft perfect location. ,Modern Loft in the Middle of Austin,1921749,Jamie
804391,3562657,2/17/2013,Jake,"The location is perfect being right next to South Congress. There are plenty of food trucks restaurants and shops within walking distance. The place was extremely clean and everything seemed very new. 

Great pressure and space in the shower.
Beds were extremely comfortable with a great comforter also.

Checking in/out was a breeze and very streamlined. I would definitely stay again.",LOCATION LOCATION IN TRENDY SOCO,3403543,Denise
224979,3558443,2/17/2013,Ryan,"My girlfriend and I wanted a few days in the warm weather of sunny Austin.  The cottage surpassed our expectations.  The welcome packet that Joe sent prior to the stay was very complete and informative.  Ranging from accessing the cottage to things available in the area from food to entertainment.  It was very useful to people like us who wanted to experience Austin but weren't sure where to begin.

The cottage itself was very clean and very well maintained.  During our 3 day stay each time we walked in to the place it smelled fresh and clean and felt like a home away from home.  The use of space was awesome and we couldn't help but appreciate it multiple times.

The neighborhood was very quiet and the bed was comfortable and the sleep peaceful.  We decided to stay and extra day but unfortunately the cottage was not available.  Joe's wife however was happy to recommended a few hotels in the area we could stay in and did what she could to see if any other cottages were available of Joe's.  We did end up meeting her on the morning we checked out and she was just as pleasurable in person as she was on the phone.

We can't speak highly enough of the cottage the stay and the professionalism we experienced.  The cottage is definitely recommended for long or short stays in Austin TX.  This is our first time using airBNB first time going to a BnB at all and first time interacting with Joe and it certainly will not be our last.  Austin was great and we will be back!

",Guest Cottage 2 Miles To D/T,1151576,Joe & Bella
883802,3565091,2/17/2013,Judi,The reservation was canceled 87 days before arrival. This is an automated posting.,Urban Homestead: Chickens + Bikes,880571,Angel
224956,3559055,2/17/2013,Jim,What a great place to stay!  We read that it was small but for my wife and I it was just right.  It was clean well supplied and very accommodating.  The location is close to the popular SoCo area and right across from St Edwards University.  We would definitely stay there again!,Guest Villa 2 Miles To D/T,1151576,Joe & Bella
141550,3567636,2/18/2013,Cari,We had a great time during our stay in Austin! The cottage was super cute and close to downtown. Many restaurants were within walking distance. The cottage was easy to find and very quiet at night so we got plenty of rest. All in all it's a great place and a great value! ,Sweet Sexy Studio in the '02,688306,Fiona
280440,3573860,2/18/2013,Ana,"My family and I had a wonderful time at Anna's house everything was really clean and organized and very well decorated!! We really couldn't ask for anything more.  We will definitely try to go back and will recommend it to all our friends!! 
",Remodeled Mid-Century Bungalow,1461930,Anna
375142,3577032,2/18/2013,Lisa,A few weeks ago I took a look on Airbnb to find a clean room to stay for an upcoming workshop in Austin TX. I got a whole lot more than I ever expected. The place I found was just plain amazing. It was as clean and neat as any 5 star hotel but cooler than any boutique hotel anywhere. Full kitchen with everything I needed great balconies to take in the surroundings and the walls adorned with fascinating works of art. My bedroom was well appointed the linens and towels were luxurious and the place was like something out of a hip design magazine. I had this feeling that everything had some kind of story attached to it and after meeting my host I was right. This is one traveled person who has loves to entertain and be a host. And the house reflects that. Susan pays a lot of attention to the little details that make this such a great place to stay. And the location is about as good as it gets in Austin. I could walk to South Congress restaurants cafes and shops in no time. There is all the city bustle nearby yet this little pocket of Travis Heights is quiet and great for walking or biking. This small condo complex itself is inviting. I’ve also learned that it is possible to rent the entire unit as well. I will be booking this room again for my next weekend workshop in Austin as I loved staying in this well maintained home.. It is just infused with a great vibe. Thanks Airbnb for helping make my stay so great.,Weekend room near downtown SoCo,1887493,Susan
22982,3576636,2/18/2013,Stephen,Great place clean and good location. Would definitely stay here again,Private Clarksville $160/nt ,89031,Gina
350282,3569024,2/18/2013,Molly,"Fantastic little guesthouse!  My boyfriend and I just stayed with Greg and Mary in there quaint guesthouse over the weekend.  Everything was just as promised--very clean and accommodating.  It was a much better experience than staying in a hotel.  We had free wifi a porch a refrigerator (stocked with goodies) a stove bikes cable tv (not that we had time to watch it) even chickens running around in the back yard.  It was a very memorable experience!  Greg and Mary have thought of every detail to make you feel more ""at home"" and we definitely did.  We will be back!",1 Bedroom House Close to Downtown!,1709384,Greg And Mary
400517,3568802,2/18/2013,Gleb,Steven and Victor were wonderful hosts they made our stay in Austin a really great experience. The apartment was beautiful the bed comfortable and the neighborhood was close to good food good walking spots and multiple public transit options. They also had two bikes that we took around the city one day which was a lot of fun and a great way to see the city. Steven and Victor also gave us many recommendations for restaurants and bars and things to see and do all of which turned out to be very enjoyable. ,Room/Bike/Pool on Town Lake Trail,1649731,Steven
699018,3571051,2/18/2013,Sarah,"Katherine was a very prompt and responsive host. The property was 
accessible to local eateries/store/conveniences and highway accessible 
while at the same time being quiet and feeling private. While the single 
bathroom was a bit tight for 5 people the rest of the house was spacious 
with a good sized kitchen and outdoor area for communal activities.",Hip Urban Retreat Close to Downtown,3584580,Katherine
522136,3565363,2/18/2013,Scott,We had a great time at the Downtown Oasis. It is in a good location and the flight is modern and comfortable. Perfect place to stay in Austin.,Downtown Oasis - Quiet Retreat!,2567934,Alexis
363040,3576186,2/18/2013,Preston,"Daniel was a terrific host. Everything was ready when we arrived and was very clean. He even allowed us to bring our dog with us!

The room is much larger than the pictures show and was very comfortable. The bathroom was large enough for two people to use at once. The room is located very close to everything you could ever want in Austin. 

We would definitely stay here again when we go back to Austin!",Zilker Festival Suite,213651,Daniel
76497,3566866,2/18/2013,Jenny,We had a lovely stay at Ashley's lovely home - it is everything she states in her description and we felt right at home.  I agree with everyone else's reviews - the beds are really comfortable and the only problem is getting out of it in the morning.  We loved the location and stayed with our 20 year old son who is an avid skateboarder - No Complaints skate shop and an awesome skate park can be found on 12th Ave just off N Lamar Bvd.  I loved sitting on the deck first thing with a coffee and flicking through a few of Ashley's great book collection.  Location location location - just perfect for us,FAB 2 bDR where Airbnb CEO stays!,177441,Ash
704789,3570279,2/18/2013,Ben,"Our stay with Stephen was everything we could have hoped for.  He is a super nice welcoming guy making us feel at home and clearly communicating with us throughout our stay to make sure we had everything we needed.  

He was happy to recommend restaurants bars live music and other suggestions about where to go what to do in Austin.  

The room was very comfortable and the house was really cool.  My friend and I each wanted our own bed and Stephen provided a very comfortable inflatable mattress in addition to the comfortable bed.  

The house is a quick easy drive to downtown but far enough away that it's really a peaceful area.   We never had a problem with traffic on our way downtown.  I know there was a bus stop nearby and I'm sure that would be an easy commute as well; we will have to try that mode of transportation next time.  

Not only was Stephen welcoming but his awesome cat Olivia and cool dog Rufus were just as nice!   They were always excited to see us and were a lot of fun.  

We would definitely stay with Stephen again! 

",Modern Townhouse in Coveted 78704,3620758,Stephen
256464,3573236,2/18/2013,Jonathan,"Matt put us in his other house due to this place being booked.  It seemed like a awesome deal but when we got there it was just a small room with a bed nothing on the walls no blinds and a small table.  The location was great and we didn't stay in very much but it would have been nice if the TV had worked downstairs or if there was something to do there.  There's also a person living there full time...so we felt like we were intruding on his turf a little bit.  Also one of the other couples staying there drank all of our beers out of the communal fridge.  That's not really anyone's fault but it was frustrating.  

Overall we had a great trip in Austin but we weren't too pleased with our room.",A Baby suite on SoCo in room bath,1348968,SoCoBnB /Matt
692220,3572101,2/18/2013,Tom,Garret's place was full of character had great natural light and an awesome balcony to sit and relax on. It was clean warm and super relaxing. It's also really close to all there is to do on South Congress and easy to get to from Downtown and the Airport. He even let me use one of his bikes and showed me a great trail along the East Side that gets you easily into some of the more up and coming young/fun neighborhoods in town. Very accommodating thanks! -Tom,My Treehouse Home in South Austin,3539325,Garret
628034,3565940,2/18/2013,Archana,We had an amazing weekend at the house. I hosted a bachelorette party there and the house easily accomodated our group. It was comfortable and beautiful and easy to get around from. Andrew & Crystal were very prompt in answering all my questions before and during the event and there were clear instructions left for everything. I would strongly recommend their rental to anyone looking to enjoy a weekend in Austin. ,Boutique Style in Hip East Austin ,2436512,Crystal
543363,3568490,2/18/2013,Kate,Elizabeth's bungalow is the perfect homebase for exploring Austin. It is super comfortable and spacious and located in a fantastic neighborhood. We really enjoyed exploring South Austin. We will definitely stay with Elizabeth when we find ourselves in Austin again.,South Congress Studio perfect 4 2!,1674160,Elizabeth
166561,3566776,2/18/2013,Ben,The bungalow was in excellent shape very comfortable for two guests and looked exactly like the pictures. The location is great convenient to the airport 10 minutes walk to S. Congress St. bars/restaurants/shops with several options for food and drink within a couple of blocks. Also Sovay was always very responsive and very helpful throughout the experience. Overall I would highly recommend this listing to folks seeking an affordable alternative to downtown Austin!,SOCO ItZ bitZ Bungalow ,347068,Sovay
323733,3566089,2/18/2013,Jo,"Erik was such a great host and his place was amazing. The loft was right next to a lot of amazing restaurants and bars and is easily walkable to visit the State Capitol or UT. I must have e-mailed him back and forth 20 times and he was always cordial and timely in his responses. Definitely staying here again for our next trip to Austin. 

",4th St Loft in Downtown Austin!,1654178,Erik & Crystal
379988,3569603,2/18/2013,Ed,"Jennifer offers great hospitality in a fantastic location. She is warm and obviously cares about her guests. Her home is close to town yet in a quiet neighborhood. The bed is comfortable and we slept really well.
We will gladly stay with Jennifer again.",Room Close to downtown ,1907305,Jen
140474,3577658,2/18/2013,Camilla,Beautiful space - Pete has revived this Hyde Park gem to perfection.  Super clean high ceilings and great vibe.  Even though our request to stay was super-last-minute Pete was very responsive and able to mobilize us into the space.  ,Historic Hyde Park Home By Downtown,578211,Pete
296286,3565219,2/18/2013,Jennifer,"Really cute & adorable place! Andi was a wonderful host & was really sweet/attentive to our needs during our stay. The only hick-up was that the walls/windows were really thin. You could hear everything downstairs and people outside so I would recommend bringing ear plugs if you're a light sleeper.

Would stay here next time I pass through Austin!

",Charming Apartment-BEST LOCATION! A,11349,Alexandria
244785,3565677,2/18/2013,Carrie,I was very pleased with my stay.  Belle was very accommodating and proactive with all her communications with us.  The guest house was very cool and most importantly very clean.  It had a lot of Austin charm to it.  This is the perfect place if you want something a bit out of the way yet not too far out of the way.  I will definitely be back next year.,Mid Week Special!!,1284548,Gwen & Richard
907229,3572063,2/18/2013,Alicia,"My boyfriend and I had a wonderful time staying at Jennifer's amazing place! ""Lavish"" is definitely a great word to describe the room. After spending two nights there I have officially decided to redecorate my apartment! Every detail is well thought out and all her beautiful masks and costumes are on display in the common room.

And speaking of costumes...not only was I able to rent a room from Jennifer but she had a gorgeous dress that she let me rent for the Ren Fair that I was going to that weekend. Talk about full-service!

She also has a very interesting menagerie of animals to enjoy. Whether it be bird reptile or mammal...she has you covered! We also got to hear all the entertaining stories attached to each animal while enjoy a delicious breakfast (Jennifer makes an amazing breakfast taco!).

All in all it was a wonderful stay and I would recommend this place to everyone!",Lavishly appointed master bed/bath,4858779,Jennifer
635732,3571277,2/18/2013,Catriona,I had a lovely stay with Gray and Jude while in Austin. They were very welcoming and while I didn't see Gray much due to our opposite schedules Jude was always happy to have a chat and was full of useful information about Austin. The house's location is great as you can comfortably walk around the East side or cross the highway to the Capital and areas such as W6th St. I would definitely recommend this house to other travellers looking for a homey and relaxed place to stay!, 4 lofty lovers - walk to Downtown!,2369539,Jude
153050,3566497,2/18/2013,Ben,This was a great experience. Beautiful house and really helpful hosts. Highly recommend!,Close to downtown&Featured in HGTV!,415039,Noelle
848258,3576142,2/18/2013,Mindy,Stan's home was absolutely perfect! From the location to the space inside the house to the large deck outside this place had everything we needed to make our stay comfortable and convenient. Very clean and organized not to mention great decorating taste! I would recommend this home to anyone. Thanks again!,Craftsman East Austin Home,4428836,Stan
734321,3576786,2/18/2013,Marco,Lupe was a fantastic host! I recommend staying with her in Austin. The room was spotless. The location was perfect. ,Downtown East Austin Loft1bd/1bth ,3827537,Guadalupe
617239,3566998,2/18/2013,Penelope,Our stay at Lori's house was all we hoped for and more!  The basics were easy - Lori is a good communicator and I always felt confident about our reservation. We rented the house for a bachelorette party and when I was delayed coming into town Lori was flexible and had no problem working with my friend as an alternate contact.  She really impressed all of us with her welcoming nature and the special touches around the house.  The location of the home was fantastic for getting into town and also getting out to Hill Country.  We had a great time in Austin and highly recommend Lori's home!,78704 3 BR home 2 mi from downtown,3059613,Lori
141550,3590966,2/19/2013,Karley,Fiona was an awesome host!! Her home was super cute and you can't beat the location! A real easy drive to where we wanted to be and right around the corner from one of my favorite Cafe's in Austin--Cenote. Definitely a bonus. ;)  If you're going to be in the area I'd definitely recommend Fiona's. She's really down to earth and will make sure you're well taken care of without being all up in your face about it. :) :),Sweet Sexy Studio in the '02,688306,Fiona
78757,3589461,2/19/2013,Amy,"What a great welcome.....a green drink!  How did they know I like green drinks?  :)

Alyson was delightful and the room was perfect!  Such a great collection of books!  I ordered 2 from amazon!  

Peaceful and spiritual space! ",Lotus House Queen Bed/Bath Beauty,374529,Max
911955,3587830,2/19/2013,Doug,"Spent 3 days at Zilker House and it exceeded expectations!   I had two of my kids with me and we agreed this was much better than a hotel.  The location is great.  We also used the kitchen (which is really nice) a lot so as not to eat out every time.  

Really like the hardwood floors and the remodeled house.  Felt more like visiting a cabin vs. a sterile hotel.  

Would definitely recommend and we will be back.  
",Zilker House - Beautiful and Modern,4893298,Mary
813709,3585224,2/19/2013,Mara,Pete's place was perfect for us.  Great neighborhood in walking distance to a bunch of restaurants and fantastic coffee shop (Quack's) and an easy drive to anywhere else we wanted to go - campus 6th Street SoCo etc.  The place was spotless and looks just like the pictures.  Comfy bed good wifi and we love having a mini-kitchen at our disposal.  A great place to stay while visiting Austin!,Cozy Bright Hyde Park Guest House,578211,Pete
400517,3585672,2/19/2013,Sadie,We had a great stay with Steven. He was helpful with getting is around Austin.,Room/Bike/Pool on Town Lake Trail,1649731,Steven
345536,3585758,2/19/2013,Elenore,I've used Airbnb a lot and Gretchen's place is one of the most amazing places I've found. After spending two full weeks there working with my dad on a photo shoot I cannot recommend her home enough. It's in a quiet area but very close to the best part of Austin. Gretchen herself is warm and welcoming beyond words she graciously let us have a (pretty loud) party on the porch one night and stopped by a couple times to see if we needed anything. Her dogs are great as well i loved having them around. And the house itself is the epitome of quirky Austin spirit cozy and comfortable and so full of personality. We ended up using it as a location for several shoots because the decor was just that cool. Next time i'm in austin I will definitely be back. Thank you again Gretchen! ,Austin Artist's Hm. in Hippest Area,1752493,Gigi
276522,3588244,2/19/2013,Cristina,Great stay.  Nice area.  Heather was great with communication and the place was super tidy.  Thanks Heather!,Chic Cozy Condo near Zilker Park,1407108,Heather
337149,3581289,2/19/2013,Megan,I contacted Jessica about her beautiful house for a bachelorette weekend. She was a joy to deal with was able to get to the property as fast as lightening showed me the works. She also sent a list of cool restaurants and bars to check out. The house is in an ideal location is beautiful and full of light and sleeps 6 or 7 if you count the couch! Nothing could be better. It fit our needs to a T. I would highly recommend this rental to anyone interested in exploring all Austin has to offer. ,Eastside House - Near Downtown!,1714022,Jessica
347736,3579452,2/19/2013,Jenn,Jason's loft was beautiful clean and had GORGEOUS views of the Austin  skyline. The location was perfect for a night on 6th a quick jog to the lake and was easily accessible from the highway. Jason's place also has all the convenience of a high-end hotel as he leaves little bottles of shampoo and conditions for guests as well as bottled water in the fridge and other amenities. We felt so at home here. I HIGHLY recommend booking a stay the next time you are in Austin!,Modern downtown loft on 6th St,1366664,Jason
714922,3584326,2/19/2013,Christina,Susan and Diane were great hosts! We arrived with a few beers in the fridge to cool us down and read over the restaurant/site recommendations they had put together. The guesthouse was wonderful; it was clean cozy and nicely located in South Austin. I would definitely stay again.,South Central Treetop Guesthouse!!!,3295530,Susan
174828,3589498,2/19/2013,Amber,I definitely recommend staying here!  I was looking for something last minute and they were able to accommodate the request.  The house was extremely clean and very comfortable.  The decor was very nice and I loved the stone fireplace!  There were 3 bedrooms off the front left side of the house which shared a nice size bathroom and a very large master suite off the back with was great!  Our kids were able to play safely in the fenced-in backyard (they have a swingset) and the adults could easily keep as eye from the living room and kitchen (which was a great space to socialize!).  In the morning the sun would shine in the large living room window which was very peaceful to just sit and drink coffee while the kids watched cartoons.  The location was also perfect as it was only a few blocks from the highway which gave us quick access to downtown the groceryrestaurants stores and  the theater.  We plan to stay there on our next visit to Austin and recommend others to stay here as well!  ,4bd/2ba Central Austin Retreat,835236,Jenny
669469,3583586,2/19/2013,Sarah,great place to stay. Jacob is wonderful and responds quickly. the loft is perfect and in an awesome location. you can walk everywhere and definitely don't need a car. ,Historical Loft with Capitol View!,3389824,Raquel + Jacob
256464,3591138,2/19/2013,Josh And Kate,Matt was a great host and his house was absolutely beautiful. The pictures doesn't do it justice. He also let us use his bikes and we took them all over town. Amazing location right off of Congress and right by all the SoCo restaurants and shops. We'd love to stay there again!,A Baby suite on SoCo in room bath,1348968,SoCoBnB /Matt
625578,3583908,2/19/2013,Cathy,Staying with Jude and Gray was a great experience. Playing with the app-controlled lights was too much fun. And George and Gracie? Dogs are indeed companions. We had a lot of fun and would totally do it again. ,Central Oasis - Walk to UT/Downtown,2369539,Jude
224979,3581629,2/19/2013,Danielle,My boyfriend and I really enjoyed our stay in Joe's cottage. It was a cozy and relaxing place for our quick Austin adventure. I could certainly tell he works hard to keep the cottage in great shape! He was very professional and timely with his responses to any questions. ,Guest Cottage 2 Miles To D/T,1151576,Joe & Bella
349447,3583506,2/19/2013,Agnes,"The place was great! Lights decor comfort. (more private window coverings would be even better).
Jason was a great host. 

",Eastside Cabana - Near UTDowntown ,1770424,Jason
50310,3581427,2/19/2013,Christopher,Although due to scheduling conflicts I was never able to meet Sevylla myself the friend for whom I booked her place LOVED it!  And thought Sevylla was a lovely host.  I would definitely recommend this to other friends!,Super Hip South Austin Studio,230553,Sevylla
72706,3580743,2/19/2013,Kseniya,We had another great stay here; the house has everything we needed and the location can't be beat. Hopefully we'll be back next year!,Walkable Charming & Central Home,377618,Susan
576243,3579925,2/19/2013,Jillian,"This was my first airbnb experience and I am sold! Cindy's suite in Austin is nicer than my own apartment and she was/is a wonderful host. I stayed in the suite with 3 girlfriends who were amazed at the find: this airbnb is in a great location (walking distance to lots of bars and restaurants) has a full kitchen awesome water pressure and tons of charm and clean linens. Seriously one of my friends cleans houses and not only did she highly approved of Cindy's suite but she kept huffing the sheets and towels because they were so ""Gain fresh."" Cindy was perfectly helpful making herself available when needed but leaving us to our own devices. I would HIGHLY recommend this suite to anyone and hope to stay again soon!",Cotton Street Suite: Central East!,1733143,Cindy
320466,3582975,2/19/2013,Tom,"Had a great time -- Christian has a very comfortable and very cool bachelor pad and was a helpful and laid-back host. Expect 3 bedrooms each with a full/queen/king plus a comfortable couch and a pull-out-able futon upstairs; and two full baths and one half. Nice roof space though it was a little windy for us to use it much. Sound carries well between floors so early risers should try to be considerate! 

The house is very convenient to the airport and an HEB grocery store and is about a 15 minute walk from the East 6th bars (I timed 16:30 to Rio Rita...). The 4 bus and the light rail are good options to take you into the city too but you probably aren't going to want to walk to downtown Austin more than once a day from here (it's ~2 mi I'd say). ",3BR/2BA Rooftop Deck East Downtown,1642082,Christian
72833,3584094,2/19/2013,Erika,We spent a great weekend in Austin and loved staying in the Cottage hosted by Andy and Ellen.  The place was perfectly located close to everything cute cozy and very comfortable.  The kitchen was well-equipped and had lotsa high-quality tasty treats.  We really enjoyed our stay and would def recommend staying at the Cottage.  Thanks for being great hosts!  ,Central Cottage with bikes!,378744,Andy & Ellen
304866,3583726,2/19/2013,Lila,We had a great time staying at the RV.  It was perfectly sized for two the location was close to everything the outdoor shower was great!  I would definitely stay there again and highly recommend it to anyone heading to Austin.,Big cute clean RV in SxSAustin!,1568741,Jim O'
5456,3579783,2/19/2013,Megan,Great apartment! Great location! Great host! ,Walk to 6th St and Convention Ctr,8028,Sylvia
78584,3580995,2/19/2013,Alan,This is a great spot.  Convenient location great kitchen and an excellent backyard with a patio bar.  Couldn't have been better!,East 2nd Street Charmer!,422239,Cristina
329306,3581133,2/19/2013,Joe,This was my first airbnb experience and I felt like I was gambling alot bringing my wife brother sister-in-law and a dog.  We'd stayed in hotels on our past visits and I hated being car-centric in such a cool town.  So I took a chance and boy did it ever pay off.  I probably didn't make things easy on Angel but her detailed instructions and the fact that she met us to go over everything at check-in made everything eased my anxiety.  Everything about the home seems a little better than the listing.  The location was absolutely prime for us walking to the start of the Austin Marathon and back home from the finish.  The bicycles came in really handy for the non-runners too.  We found several restaurants and coffee shops that made us feel like locals instead of tourists which is really the way we wanted to experience Austin.  I hope to stay here next year for the run but I'd recommend it to anyone else the other days of the year.,Urban Homestead: Bikes + Chickens,880571,Angel
354263,3585512,2/19/2013,Susan,Gretchen's apartment was as bright colorful and funky as the pictures! We loved it and will stay there again. The place was cozy and comfortable and Gretchen was a great host.,SOCO Artist's Funky Guest House,1752493,Gigi
