listing_id,id,date,reviewer_name,comments,listing_name,host_id,host_name
252804,1022265,3/20/2012,Mike,It was a real pleasure to stay in this house which offered us everything we expected and more. As a group of unrelated male and female musicians aged between 16 and 62 visiting SXSW we could have experienced many difficulties had things not been as described. But we were delighted to find all of the amenities expected and everyone had a great time with this house as a base. Very easy to get downtown and in an area so safe that the older members of the group had no issue with the teenagers travelling into town and to the stores on South Congress unaccompanied. So to sum up - lovely house all facilities great neighbourhood super local services.,» 3 bed sleeps 6 2 miles to DT,1327500,
219202,1022329,3/20/2012,Mireia,"Me and my friends stayed at Edie and Alberto's bungalow and the experience couldn't have been any better. They welcomed us with lots of information about Austin and SXSW gave us drinks we chatted with them and their friends... it felt like we were staying in our friend's house.
The house and the bungalow we stayed is lovely we were so lucky to be able to stay in such a nice place.
And on top of that they let us to use their bikes which was a great way to go around the city.
I'm really glad we got to stay there and if I visit Austin again I'd be very happy to stay with them again.
Thanks a lot again!",Quiet Bungalow- short walk downtown,1134885,Edie
57187,1023971,3/20/2012,Mark,The place was great.  We had a blast at SXSW and I plan to stay here again if it works out for next year.  Lois was a great host - welcoming understanding and knowledgeable.  I would definitely recommend her studio to anyone looking for a great experience in Austin.  It's located in a great neighborhood but very close to downtown at the same time.,Zilker Park Fun Funky Peaceful,272156,Lois
342039,1025887,3/20/2012,Misha,Joey helped us in a pinch was as nice and helpful as could be and provided a wonderful place to stay.  Great locale great accommodations.  Highly recommended!!!,Private Guest House - Walk Downtown,1735494,Joey And Steph
350282,1023935,3/20/2012,James,"I cant recommend this beautiful cottage and it's hosts highly enough. 
The Property - Cozy cottage with all the amenities that you could ask for lots of towels a stocked fridge comfy bed. The best choc nut brittle hand made by Mary and the Granola YUM! They even had a bike to borrow. 
The Hosts - Personable caring and delightful. Felt I was staying with family. Very professional quick to respond to emails received and held a package for me and followed up to make sure all was fine and well after check in. 
Location - Quiet and safe neighbourhood 11 block from funky local cafe and shops 1 block from the best food trucks in Austin CBD less than 10 mins walk to the city. ",1 Bedroom House Close to Downtown!,1709384,Greg And Mary
222967,1022233,3/20/2012,Nikki,"I rented this property and the adjoining large house on the same lot and used it as a media center for my company for 11 days during SXSW 2012. If you're a brand or label looking to do the same & need more details on how the property functions in this capacity feel free to hit me up on twitter @vans_66. 

The property owners were quite helpful before & during our stay. The house is lovely. ",Luxe Spa Bungalow - Walk Downtown!,1157982,Lyon
78640,1023430,3/20/2012,Johnny,"John was a fantastic host and his property was perfectly located for us while my band was playing SXSW. His home is welcoming and was about as comfortable as you could get we were even lucky enough to get breakfast Tacos in the morning on a couple of occasions. 
John is friendly funny and helpful and is great to hang out with. 
I highly recommend this Air B'n'B for anyone hitting up Austin who's after a home away from home.

",Sun Harvest Room-10 min to Downtown,422589,John
304822,1023630,3/20/2012,James,I didn't get a chance to hang out with Cristen and Miguel because they left town shortly after my arrival but the place was just as advertised. They lent me a bike which worked fine although I found the bus to be much easier and less sweat-inducing to get downtown. The room was comfortable and accessible. It felt very homey. Great outdoor porch to hang out. They also left bagels coffee and other great homemade food to snack on. Awesome experience--definitely recommend!,Room + Bike in Cozy Hyde Park House,84730,Cristen
74880,1024084,3/20/2012,Aaron,Nick was a great host. He gave me a quick tour or the house and we chatted for a while. He's a really chill and down to earth guy. Nick had fresh towels and a bike already for me to use if i needed it. I asked him about getting around Austin on a bus and he was very helpful. Bus stops are really close to his house and it's a great location for SXSW. Far enough so bands don't wake you up but close enough for a 10-15 mins ride downtown. He also lives in walking distance of some great places  to eat. BIG thanks Nick for everything. ,Comfy in Central Austin Free Bikes,395036,Nicholas
70703,1022444,3/20/2012,Zachary,"Three of us stayed in Martin's guesthouse for 9 nights during SXSW 2012. We had a wonderful stay and have nothing but good things to say about our experience.

Highlights:

-Location. Right off of North Loop 1 quick drive into downtown near to grocery store.
-Clean & cool space. The guesthouse itself is very well laid out w/ lots of character and plenty of space (large deck & yard too!)
-Great hosts. Super-friendly ready to help with whatever you need.

5 stars!",Mod Guesthouse walk or bike to ACL,359390,Martin
73005,1024080,3/20/2012,Jahmal,"Vivian was very patient and flexible with our stay. She welcomed us at our pick up location and was able to make us feel like we were at home.
Her house was very clean and spacious. We specifically appreciated the patio for grilling and the extra blow up mattresses.

The area was a quite area and just the perfect distance to drive for SXSW.
I would definitely do it all over again.",3BR Convenient Gated Townhome!,128514,Vivian
321857,1023332,3/20/2012,Ethan,"Chris was an excellent host and provided a great place to stay for SXSW (not to mention stocked food and drinks for our arrival).
The condo is clean comfortable and spacious and also has great views of downtown and the capitol building. 
I found everything in the listing to be completely accurate and highly recommend the stay. ",Awesome 2BR/2BA Downtown Austin Apt,1648227,Chris
256464,1022337,3/20/2012,Romain,Perfect location on South Congress close to the vibrant area but calm enough. Welcoming host vast nice house.,A Baby suite on SoCo in room bath,1348968,SoCoBnB /Matt
345273,1021940,3/20/2012,Minna,Beautiful clean comfortable spacious welcoming house. We really enjoyed our stay at Stephanie's & Ben's lovely home. Extra points for the piano that we got to play. Warmly recommended!,Feel at home in Central Austin TX,1751231,Stephanie & Ben
304808,1022755,3/20/2012,Robin,i had a great week at Chris' place and it worked out perfect for me.  thanks!,Spanish Hacienda mile from downtown,1566930,Chris
338117,1024843,3/20/2012,James,I would suggest my hosts lia and Linda Crocket to anyone. The room great in a great house with a great location.,Central East Private Room- Close UT,1143953,Linda And Lia
271052,1022620,3/20/2012,Evet And Lucy,Great place really relaxed and convenient. They left a great guide of the local area and it's a short walk to the bus at S Lamar that goes into Downtown. ,Clean & Comfy South Austin Condo!,1418696,Trent
330710,1021982,3/20/2012,Sahar,I was a little thrown off at first when I realized the room was in a church building but our stay ended up being very pleasant. Andrea was very kind. Very clean room. Reasonable pricing. She stocks the room with amenities too. I would stay there again.,Austin Zen Stay / Longhorn Room 10,1427814,Andrea
237705,1022275,3/20/2012,Greg,My friends and I had a wonderful stay at Elizabeth's home during SXSW! Very spacious clean comfortable and close to downtown! Big front porch to hang out on too while you're having your morning coffee. This listing is a total gem! ,Hip Downtown East House with Bikes!,1246229,Elizabeth
196432,1022213,3/20/2012,Kirsty,"Great Austin location near Old West Austin and just six blocks from all the  action and one block frm Mean Eyed Cat on 5th.
Perfect for SXSW or just enjoying Austin.

Friendly and helpful hosts  great time was had
",Live on 6th St - Enjoy SXSW,956485,Dee
320435,1023177,3/20/2012,Caleb,"Stephanie has a fantastic property and a beautiful home.  There's lots of room both inside and out but everything still has a quaint and cozy feel.

The fresh eggs from the chicken coop and the one-on-one yoga class in the living room were huge bonuses!

I highly recommend Stephanie's place!",Amazing Urban Hideaway for SXSW!,1641993,Stephanie
324552,1024282,3/20/2012,Race,   A great space and very private. The back entrance made it feel like a cool hideout but just steps away from a ton of cool places. It's a quiet and comfortable place to sleep and recharge...,South Congress private SOCO Studio ,1348968,SoCoBnB /Matt
340164,1023402,3/20/2012,Tim,"Petra and her mom were both super-friendly and super-accommodating. Also props to Petra for letting me rearrange my dates and cancel most of my stay at the last minute especially given I was staying at such a crazily busy time of year.

Since I was in town for SXSW I have to admit that I barely spent any time in the house but it's in a really quiet and relaxed part of town a little bit out of the center - great for escaping the insanity of SXSW. I'd highly recommend it. ",Office bedrm with private entrance ,1631335,Peggy
104386,1024227,3/20/2012,Josie,Mary's South Austin Cottage was so perfect for our stay in Austin. The home is cozy tastefully decorated clean-like-spotless and so inviting. Mary had the fridge stocked with some breakfast items and perhaps because we were coming in for SXSW there was even a six-pack of beers to welcome us! The location is very convenient. We plan to make this our cottage (if it's available!) every time we revisit Austin.,South Austin Cottage 78704 - 2BR,543367,Mary
78898,1022255,3/20/2012,Anna,We had a lovely stay at the guest house for SXSW. Our hosts were more than hospitable. We had a great time riding around the neighborhood and waking up to the sound of birds after a night of crowds and loud music.,South Austin studio guest house,424128,Jaime
209235,1022339,3/20/2012,Sinead,"From the very first contact I had with Cath I knew her place was going to be perfect for me and my friends. She is incredibly receptive and accommodating and we could not have had a better host. 

Her apartment is really beautiful and clean and is in a safe neighbourhood within walking distance of all the coolest bars. I will note that it could take an hour to walk across the river but for us that only added to the fun - it's was amazing what we found along the way! Cath has a cleaner come in before all guests so the place was spotless and the beds were all really roomy and so comfortable. 

Our group was there for SXSW so with 6 girls getting ready each morning the two huge bathrooms were a treat! Unfortunately (or not!) we spent most of each day checking out bands for the festival so we didn't get a chance to use the pool but we did have breakfast there in the mornings and it was a really peaceful place to sit and relax. I can also recommend the nearby ""La Boite"" cafe for the best croissants! 

One particular highlight of Cath's apartment - getting out of our car after 6 days on the road to find that she had left us cold beers wine and cheese! Now that is the perfect host! Thank you so much to her for that and we apologise that we partied too hard to have the time to replace it all! 

All in all I really cannot fault Cath or her apartment and I have to say that some of us have already planned our trip back to SXSW next year! Hopefully she will be hosting again....

Thanks again for everything. ",Festival fun rental in Austin 78704,827967,Cathryn
102306,1025048,3/20/2012,Tom,Great house and a beautiful lake!,Lake Austin Home with Great Views ,534939,John
326936,1023852,3/20/2012,Doris,A group of girl friends and I wanted a place to stay while we came into town for two nights during SXSW.  Edith's guest house was available so we went with it.  Edith was very hospitable from even before we finally got there.  The guest house is quite spacious and very clean.  She had nearly everything that we might have possible needed during our stay readily available.  Edith was very knowledgable about Austin where to go how to get there and even showed us how to us the transt system. I would DEFINITELY recommend anyone visiting Austin to stay with Edith; she was a wonderful host very accomadation and best is very nice and hospitable!,10 min from Downtown Austin,1666088,Edith
183269,1026535,3/21/2012,Nella,After a very late arrival sorry scott we were met by a friendly face. Beautiful house close to everything!  After a few nights out we even enjoyed a quiet Sunday in.  Easy for our friends to find. Hoping to book for next year already! Thanks! ,Fun East Austin Home for ACL SXSW!,387260,Scott
378626,1028606,3/21/2012,Tim,Charming People Charming House Charming Cat Charming Location. In a word Charming,Airport F1 COTA SXSW ACL Downtown,1419239,Suzanne
69352,1026692,3/21/2012,Asha,Had a splendid time at the lovely bungalow Sovay. She was such a gracious host & really made me feel at home in Austin. What a nice place to come home to at the end of the day instead of an impersonal hotel. Not to mention the fresh coffee she left at the doorstep during my stay! Will be back in Austin & look into staying at the lovely bungalow again!!! ,Enchanting Zilker Cottage~Downtown,347068,Sovay
166561,1026906,3/21/2012,Marilyn,Charming bungalow with great location.  We walked to breakfast and shopping on congress .  Very clean with a comfortable bed. Sovay provided us with a lot of helpful information before we arrived.  This was a great place to stay in Austin .,SOCO ItZ bitZ Bungalow ,347068,Sovay
202187,1029176,3/21/2012,Elizabeth,Although we only stayed for the one night John and his family were great hosts. We had everything we needed without having to ask and the place was clean and comfortable. The location was perfect too. ,South Congress Studio Apartment,989596,John
72833,1028400,3/21/2012,Rebecca,"An incredible deal no detail overlooked. The cottage is furnished with every imaginable need and lots of cute embellishments. The hosts were very accommodating and friendly but also respectful of privacy. They even gave me a ride to the airport. 

I would def recommend!",Central Cottage with bikes!,378744,Andy & Ellen
78831,1027281,3/21/2012,Gayle,Where do I even start.... Firstly Marcus was my first experience with Airbnb and honestly - they should use him as a spokesperson for the site.  To say that he was friendly and accomodating would be an understatement.  Not only was the place amazing and just as described Marcus was super responsive and was very flexible with my time there.  And the location was a dream - close to everything but far enough away from the madness of sxsw.  Although he was not there during my stay - his family took care of me like I was one of their own (and he also emailed me several times during my stay to make sure I was being well taken care of).  I will DEFINITELY stay here every time I'm in Austin!,Cool Hyde Park efficiency apartment,423840,Marcus
320161,1027583,3/21/2012,Promise,"I've been full-time musician for 10+ yrs now and this has by far been my BEST stay. Andrea (landlord) was SO friendly and accommodated to our every need. If you are lucky enough to stay here say Hi to her from Promise. I am now a 'regular' there and I will even pay ahead of time to make sure I reserve my room. Done deal. Hats off to you for creating such a wonderful halfway home :) 

PS - Thats actually my room in the picture :) if you stay there PLEASE take care of it like your own because i WILL be back!",South Austin / Home sweet Home,1427814,Andrea
224979,1031245,3/22/2012,Jenny,We had a lovely time in the cottage and in Austin. Joe was a great host both in advance and during our stay. The cottage was just what we had anticipated with lovely decor and everything we needed. There were plenty of spare towels which was a bonus. It's also in a good spot for Soco and central Austin. (Car / public transport needed to get into the heart of Soco.),Guest Cottage 2 Miles To D/T,1151576,Joe & Bella
383603,1033454,3/22/2012,Norbert,Leslie was a great host even though I only saw her very briefly. I'd gladly stay at her place again!,Cozy Little House... walk downtown,1901242,Leslie
8502,1031002,3/22/2012,Jess,We stayed in Karen's studio during SXSW - it was close enough to get a bus to downtown and a quick/cheap cab home. The place itself was cute and well equipped and Karen was lovely to deal with. Especially liked the disco shower! Would happily stay there again.,Woodland Studio Lodging,25298,Karen
77039,1031176,3/22/2012,Bonnie,Lin was a wonderful host. She would often go beyond even Texan hospitality to make our stay more enjoyable or comfortable and taught us a lot about Texan history and food! We even benefited from her great cooking a couple of times!! The ranch is lovely and was a great oasis of calm within the craziness of SXSW Austin downtown. Her dogs were very lovable too! ,Onion Creek Ranch ,411999,Lin
256464,1035782,3/23/2012,Peter,Great place with a great location!,A Baby suite on SoCo in room bath,1348968,SoCoBnB /Matt
324552,1035788,3/23/2012,Dena,The space is just as pictured and was very well located on South Congress..  Matt was very nice and incredibly accommodating.  He allowed my friend and I to check in late and then because no guest was scheduled the following day he also allowed us to check out late (to get a little extra sleep).   I would absolutely stay with Matt again.  We were even offered home made salsa on the roof deck!  I recommend this (website hidden).  I think the sheets on that bed are made of Texas clouds-so soft and cozy :),South Congress private SOCO Studio ,1348968,SoCoBnB /Matt
78974,1038726,3/24/2012,Lorri,"This was exactly what we were looking for - a private detached space nestled in the funkiest coolest Austin backyard you could imagine.  Love the location - so convenient to South Congress and downtown and easy to jump on Ben White/360 to get over to 35 or Mopac.  I'd say its the perfect ""sweet spot"" in Austin for moving about.  The space is small but still bigger than it looks in the photo and we had plenty of room to put our bags away and pull out the futon and still move about the room.  Dan was great fun to talk to and the bottled water and beer in the fridge was an unexpected and much appreciated touch.  I would definitely come back.", 78704 Detached Garden  Cottage ,424835,Dan
69352,1036283,3/24/2012,Scott,"Sovay's house was a perfect oasis in Austin.  We couldn't have really asked for better accommodations.   I will stay there any time I am in Austin again!

",Enchanting Zilker Cottage~Downtown,347068,Sovay
73559,1042100,3/25/2012,Vanessa,I loved staying with Lester and his roommate Aaron. It was my first time using Airbnb and I loved it. They are super laidback and they also showed me around their awesome neighborhood my first night in Austin. Thank you Lester and Aaron!!!! ,Entire House 2 Bedroom 1 Bath ,236847,Lester
47559,1041587,3/25/2012,Jason,My recent stay at Aaron's house was a great first time Airbnb experience for me. What I liked most about it was that Aaron is very nice and knowledgeable about Austin. The location was ideal for me. You can borrow a mountain bike and cruise downhill in less than 5 minutes to get to the lake that runs by downtown. The YMCA for lap swimming Barton Springs Deep Eddy and downtown were all within biking distance. Aaron was kind enough to show me around and include me in activities with his friends. You also have the option to do adventurous activities with him through Guidehop. Overall I had a fantastic experience and I would definitely recommend staying at his house. ,3/2 House On Boardwalk w/Bikes!,215755,Aaron
166561,1039938,3/25/2012,Mel,"Great place - comfy bed bright kitchen.  Convenient location.  A perfect place to stay.  Thanks! 

",SOCO ItZ bitZ Bungalow ,347068,Sovay
202187,1039712,3/25/2012,Beth,Clean and charming!  Loved having the chickens about!  Great music selection.  Super convenient to South Congress...short walk to all the shops and restaurants and music.  ,South Congress Studio Apartment,989596,John
72833,1040355,3/25/2012,Colleen,Such a great and cozy cottage. It was close to cool North Austin places like the Draught House Kerbey Lane The Omelettry and even within walking distance to part of the greenbelt. It was a great place for a getaway weekend and the hosts were great We will stay here again!:),Central Cottage with bikes!,378744,Andy & Ellen
347802,1046594,3/26/2012,Yoann,"We loved some much Austin after beeing at SXSW Festival that we decided to stay one more week just for fun and rest. We chose the Bungalow of Dunstan and Ananda for this week and it was the perfect choose for us. 
Do you want to live the real Austin lifestyle in a peaceful neighborhood and quiet neighbourhood ? Don't search elsewhere :) This house is perfectly clean and really quiet. These hosts are very nice and funny. You can find everything you want in HEB which is very close to this home.
So... Don't hesitate to contact them and have a great trip in Austin ^^",Hyde Park Bungalow close to UT & DT,1594787,Ananda & Dunstan
280440,1047449,3/26/2012,Cydney,I highly recommend Anna's bungalow! It was the perfect retreat for my family's visit. I live in Austin but we are in the middle of renovating our home. My sister & cousin decided to come visit on short notice and I couldn't (and didn't want) to say no. Anna to the rescue! With barely 24 hours notice we were able to secure her bungalow. The house is centrally located but tucked away in a quiet neighborhood. Very peaceful! The home is decorated beautifully and the kitchen was equipped with everything we needed including champagne/wine glasses that passed my sister's approval (and she's very fussy about her stemware!) . We hope to have the chance to stay here again!,Remodeled Mid-Century Bungalow,1461930,Anna
57187,1045339,3/26/2012,Blake,Lois's place is great.  It is exactly as described.  Everything was clean and the futon was comfortable. The Zilker park location is perfect for exploring Austin and is in a great part of town.  Lois is very friendly and provided lots of great tips on things to see and do but totally respected our privacy.  ,Zilker Park Fun Funky Peaceful,272156,Lois
22982,1043585,3/26/2012,Nick,Gina's upstairs apartment was clean cozy and a great alternative to some stale hotel room and the whole process of reserving and arranging our arrival was very easy.,Private Clarksville $160/nt ,89031,Gina
350282,1045842,3/26/2012,Yael,"What an amazing little house in aast Austin. It was so peaceful and comfortable  -- wish I could have packed it up and taken it with me :)

Lovely lovely lovely. Greg and his wife were wonderful hosts.  Kitchen was stocked with great coffee organic milk cheese water even beer.  

Bed is unbelievably comfortable. Even a bike if you want to take a bike ride to downtown.

Serious I could live in this little house. It's like a little piece of home but better!

I will certainly stay here again next time I'm in Austin",1 Bedroom House Close to Downtown!,1709384,Greg And Mary
276522,1044009,3/26/2012,Gregory,Heather's apartment is cozy well-equipped and very well located and Heather was very easy to reach.  I would definitely recommend staying here whenever you're in Austin.,Chic Cozy Condo near Zilker Park,1407108,Heather
263905,1043793,3/26/2012,Katie,We loved staying at Joe's place...so close to everywhere we wanted to be!  The house was very clean and had more than enough room for the 6 of us.  Would definitely recommend!,2BR/2BA Modern Bungalow Hip Soco,1384629,Joe
347736,1043954,3/26/2012,Elizabeth,"What a wonderful experience for a first time airbnb user!  

Upon arrival Jason showed us around also pointing out that he had some toiletry items in case we had forgotten anything (I did end up using some of his sunscreen and a toothbrush).  He had 2 sets of keys for us told us we could help ourselves to the coffee and gave us the remote control for the autogate in the parking area.  He was so incredibly friendly!

Now the most important part the condo it was fantastic!!!  Very contemporary with a huge flatscreen tv great speaker system that we could plug our ipods/phones into for music comfortable couches and a great deck.  He had towels/washcloths set out for us as well.  The place was spotless and the beds very comfortable. 

We could not have asked for a better location.  If we weren’t in town for a wedding and needed to drive outside of town there would have been no need for a rental car.  We walked absolutely everywhere in Austin… South Congress Dirty 6 West 6 Campus.  Everything s really at your fingertips from this location.

If I ever go back to Austin I will for sure see if Jason’s place is free!  Thanks! :)",Modern downtown loft on 6th St,1366664,Jason
14577,1047108,3/26/2012,Caty,verde camp is an artist's and traveler's dream! the house was beautiful and super clean the location is phenomenal and the bicycles are a fantastic addition to the stay. leslie was a pleasure to speak with over the phone and worked seamlessly with my early arrival and star was a huge help for all of our needs over the weekend. thanks! i will definitely recommend it to friends and try to stay there again!,Verde Camp / South Congress 1BR + ,57304,Bj
50310,1047303,3/26/2012,Lisa,Sevylla is a wonderful hostess so friendly and easy to communicate with during our stay.  The room was clean in great shape and colorfully decorated. The location was perfect as it's only a few blocks to the freeway.  We would definitely go back!,Super Hip South Austin Studio,230553,Sevylla
323733,1043073,3/26/2012,Jen,"Erik's loft is sweeping modern and comfortable. The photographs on the site are great but they don't do the place justice: its sweeping details granite countertops and colorful accents are truly extraordinary. Five people can stay here comfortably. 

Not only is the space fantastic but the location can't be beat. Two of my favorite culinary discoveries of Austin - Taco Shack and Max's Wine Dive - are literally across the street from the apartment. 

Erik is also a fantastic host. He provided us with a list of all of his favorite downtown haunts and he was very accommodating when our flights were delayed and we had to adjust our check-in times. 

I would definitely stay in this loft again!",4th St Loft in Downtown Austin!,1654178,Erik & Crystal
78831,1043513,3/26/2012,Barbara,"Anne Kiefer & Wallace were always pleasant to meet and accomodating to our needs (Marcus was out of town).  Loved the eclectic neighborhood & rooftop deck. Our Granddaughters enjoyed the playset. Nice quilt cabinets full size fridge. Liked the wall color wall and the wall sconces gave a nice cozy effect.  A few beers in the fridge and cookie surprise were delightful.

",Cool Hyde Park efficiency apartment,423840,Marcus
75957,1043729,3/26/2012,Nancy,The perfect private hideaway in Old West Austin not far from Lake Austin. Very clean and comfortable with new everything. Quiet one bedroom apartment upstairs in back you look outside to oak trees and sunlight. Birds and squirrels no road noise at all. Well equipped mini kitchen but we were so full from eating out we never used it. But we did use the refrigerator. And the washer/dryer. The hosts had thought of everything. We didn't need to go out for anything except to enjoy the city. I will definitely be back. ,PRIVATE COTTAGE APT-Central Austin,404260,Kelly
360073,1046291,3/26/2012,Amy,Candace was amazing! She was so sweet & accommodating to our situation (my boyfriend had a gig an hour north of Austin but we wanted to stay in the city to explore it rather than staying in the small town of Temple. which lead to some really late nights!). Her place was perfect for what we needed. Comfy bed clean room and an adorable dog giving out free kisses too!  It's located just minutes from some of our favorite places in Austin (South Lamar South Congress etc.) & really convenient to the airport. Candace's great suggestions even lead us to discover a gorgeous park & new part of the city that made us fall even more in love with Austin. You can't go wrong staying here & we'll definitely be back in the future :),Get Away to the 78704 in Austin,1821456,Candace
70812,1045123,3/26/2012,Ben,"What a fun visit to Austin.  Michael's accommodations could not have been in a better location for our first visit to the city.  Walking distance to so much of what South Congress has to offer.
 
Michael was a great host.  We didn't see him too much but he provided us with lots of solid tourist advice and even some surprise treats in the fridge when we arrived.

Highly recommended if you need a safe modern quiet and well-equipped place for a few days in town.",1 Bedroom Apt; Above the Studio ,268988,Stephanie
83322,1043455,3/26/2012,Rose,"We stayed with Bill and Melissa while we were in town for our wedding and they'll be our top choice for return trips to Austin!

Bill and Melissa were absolutely fantastic hosts.  They had muffins and snacks in the fridge for us as well as delicious coffee that we really enjoyed.  They went above and beyond to make sure we were comfortable and had everything we needed.  They brought a bench and cushion up to the balcony just so that we could sit outside when the bridal party came over for pictures (yes in their beautiful greenery!) and when a bridesmaid's dress strap broke they brought us navy thread and a needle for a last minute fix!  They're very lovely people and my family enjoyed talking with them as well.

The loft and surrounding property are just beautiful.  The loft is really as pretty comfortable and clean as in the pictures with lots of natural light.  We didn't end up cooking in the kitchen but everything we would have needed was there too (plates utensils etc.).  As I mentioned we took pre-wedding photos with their lovely foliage in the background (our photographer was thrilled with the site) and we woke up peacefully every morning and enjoyed our coffee and muffins while looking out their large windows.  

Bill and Melissa we hope to stay with you again the next time we're in town!",Loft on Cupid's Bluff,454099,Melissa & Bill
40285,1045565,3/26/2012,Robin,The house was wonderful.  It has great decks plenty of living space great beds and beautifully decorated.  It is perfect for spending some time outdoors (and indoors if necessary) in the heart of Austin.  Robbie was great and everything was as pictured and described.  Highly recommended and I look forward to staying again.,OUTDOOR LIVING IN AUSTIN TX,170787,Robbie
315378,1047088,3/26/2012,Leticia,"Staying at Cole's was truly an awakening on how to truly live. One thing I picked up from living off the grid is you become very conscious of your actions especially the quantity of you resources. 
Thanks Cole your home was very welcoming and talking with Seaton was delightfully hilarious and yet calming. Great auras guys! 
Much love and positive vibes your way. :-) 

",Large Suite in Eco Nature Retreat ,681301,Coleman
252804,1051549,3/27/2012,Joon Ian,"Brooks' house surpassed expectations. It furnished comfortably for a party of eight. It was fully stocked with extra towels blankets toiletries detergent and even the kitchen and fridge was well stocked. 

The location is good close to a HEB supermarket and other amenities. You can take a bus from South Congress to get around but it's much more pleasant with a car. 

Brooks was highly communicative and attentive and was able to resolve any questions or issues quickly and painlessly. We did not meet but I had a very pleasant experience dealing with him. 

Highly recommended! ",» 3 bed sleeps 6 2 miles to DT,1327500,
367445,1054020,3/27/2012,Pamela,The Castita is clean comfortable quiet centrally located and just the right size. Caroline was incredibly responsive to my last minute request and for that we were very grateful!  We hope to return again for future stays in Austin.,Charming Hyde Park Casita,1855238,Caroline
78974,1053348,3/27/2012,SueEllen,I had a great stay at Dan's place in South Austin. He provided all sorts of extras including snacks and water use of his bike and great recommendations of places to visit. I enjoyed his hospitality during our morning coffee chats. Was glad I selected his place to stay. Fit my needs perfectly as a solo traveler. , 78704 Detached Garden  Cottage ,424835,Dan
256464,1051643,3/27/2012,Ariel,Matt has a beautiful place in a great location on the south side of town. He is an easy walk to everything on South Congress and just steps from more up and coming areas like South 1st. Matt was a great host very helpful with suggestions of things to do but also gave us plenty of space to explore the area independently.  We had a rental car and there was plenty of parking on his street and in the area. I would definitely recommend this place for your time in Austin!,A Baby suite on SoCo in room bath,1348968,SoCoBnB /Matt
367356,1052641,3/27/2012,Carol,Brooke could not have been more helpful and the house was beautiful.  Great location and we had a blast!,Gorgeous Historic Hyde Park Cottage,1488733,Brooke
72706,1052090,3/27/2012,Marie,I recently stayed with three other friends at Susan's place and we all agreed that we couldn't have enjoyed our experience more. Not only was our house exactly as it looks in the photos posted on the site but the location was ideal for walking or a quick bus ride to everything we wanted to do and see. Susan was available throughout our stay to help with any problems although we ended up not having any! I highly recommend this place to anyone looking to stay in Austin in the future.,Walkable Charming & Central Home,377618,Susan
259845,1051968,3/27/2012,Alex,Lia and her mother made our stay in Austin extremely pleasant.  The room has very pretty views and gets beautiful light in the morning and the house is on a quiet street.  If you stay here you will likely be happy with your choice.,East Side Brand new! Close UT-DownT,1143953,Linda And Lia
27632,1049203,3/27/2012,Laura,"This is a nice contemporary condo on the second floor in a fabulous neighborhood of homes. Walking distance to at least 8 restaurants through a quiet tree-shaded residential neighborhood. 

The host was readily available when we had questions and a problem and was generous in setting things right immediately.",Clarksville Condo - Minutes to DT!,119441,Angele
244785,1049139,3/27/2012,Daniel,My girlfriend friend and I just finished up a lovely stay at Belle's guest house in the Cherrywood neighborhood of Austin. The apartment was really clean comfortable and extremely private. It easily accommodated the three of us my girlfriend and I upstairs and our friend on the futon. On the whole the experience was pleasant and one I'd gladly engage in again! My only note is that the bathroom is only accessed through the living room with the futon - rendering that room not so private for whatever guest decides to stay there.,Mid Week Special!!,1284548,Gwen & Richard
319759,1050319,3/27/2012,Siddharth,"Kristen's place is truly amazing!  It is really spacious - across 3 floors and has 5 beds to sleep on.  The place is perfectly located on 6th street - away from the mayhem but walking distance to it.  There's a lot of great food places nearby including this taco ruck right opposite.  She had also left towels behind and a detailed list of where to eat / things to do.  In short really the perfect host. 

The only flip side for us was that 7 of us rented her place and while 4 people slept in the 2 lovely bedrooms the other 3 were relegated to the garage converted to a bedroom.  The beds are nice and the garage is super spacious but there's no curtain there so it makes it hard to sleep in.  The place is really ideal for 4 people.  ",Swanky Townhome on 6th Street!,814883,Kristen
70659,1055223,3/28/2012,Kara,The cottage was great!  I felt right at home and thought the location was great.  Definitely recommend!,Private Cottage-Near UT/Hyde Park,359112,Sara
222986,1057259,3/28/2012,Nikki,the property owners were quite helpful before and during our stay. the house is lovely. i rented this house as well as the adjoining casita at the rear of the property and used it as a media center for my company for 11 days during sxsw 2012. for details on how the house functions in this capacity feel free to hit me up on twitter @vans_66.,Circa 1899 Luxe Spa House - Walk DT,1157982,Lyon
69352,1054719,3/28/2012,Victoria,If you are looking for tranquility and luxury in your next stay in Austin check to see if any of Sovay's properties are available before you look at any other listing. She has an impeccable eye for decoration and is the loveliest most laid-back host anyone could ask for. Highly recommend!,Enchanting Zilker Cottage~Downtown,347068,Sovay
27632,1055915,3/28/2012,Diane,My daughter and I spent one night at Angele's beautiful clean well-located condo.  We wish we could have stayed longer and hope to return in the near future.  It is even nicer than the photos!,Clarksville Condo - Minutes to DT!,119441,Angele
383603,1057151,3/28/2012,Erica,Leslie was easy responded quickly good communication. Bed was  comfortable location was ideal. Friday the dog is awesome. Very good airbnb experience. Thanks Leslie!,Cozy Little House... walk downtown,1901242,Leslie
