listing_id,id,date,reviewer_name,comments,listing_name,host_id,host_name
6251,131197,11/1/2010,Andy,nice place pretty much as advertised.  Good location with good vibe. I would recommend.  The only negative and it is minor is that these lofts have cement floors (so they actually look and feel like a loft) so when the upstairs occupant puts on her heels before leaving for work you know it.,Beautiful 1200 SQFT East Side Loft!,13096,Frederick
5456,130853,11/1/2010,Mary,"Sylvia's place is terrific. Great location very clean stocked with everything you need (maps guides movies fiestaware plenty of towels hair dryer iron etc. etc. We ate out on the patio every morning surrounded by plants. There's wireless internet. Cute dogs. Plus the generosity of Sylvia. She's really a lovely lovely person and gave us tons of ideas for good cheap eats(Manuels' happy hour!) and was a general font of information. We rented bikes from her too which was super convenient. All in all a great stay. 
p.s. her neighborhood is really neat full of small bungalows an gallery bookstore a block away and a (closed temporarily) cafe located within a nursery a few blocks away. ",Walk to 6th St and Convention Ctr,8028,Sylvia
5456,133337,11/4/2010,Gretchen,Sylvia picked me up from the airport and gave me a beautiful evening tour of Austin before we went to Whole Foods to pick up some supplies. It was a wonderful introduction to Austin and I felt right at home the next morning when I used the closeby and convenient bus system to get around town. Her place is very conveniently located to downtown but was secluded and quiet. I enjoyed my stay and would return again. Thanx Sylvia,Walk to 6th St and Convention Ctr,8028,Sylvia
27632,134095,11/6/2010,Jesse,"I stayed in this property for over a month while looking for a permanent apartment.  The location was great and I ended up getting a place just a few blocks away.  I had only planned on staying about a month but ended up staying a few more weeks because the place was comfortable and the price was far better than a hotel.

When I arrived the place was clean and most everything I needed was provided.  During my stay one or two things needed to be fixed and Angele (the owner) was very helpful and responsive and all my needs were met in short order.

Furthermore Angele was very friendly and showed me around town and was very easy to rent from.",Clarksville Condo - Minutes to DT!,119441,Angele
46929,135411,11/8/2010,Michelle,"This is a beautiful place! Serene clean and welcoming. 
Susan was very gracious.  ",Tarrytown Apt - just West of DT!,210965,Susan
5769,135897,11/8/2010,Amber,I booked couple of nights stay at Elizabeth's NW location at the last minute in my Iphone en route to Austin with my baby girl.  She was at work that Friday but still quick in responding that the room was available.  Though I only got to meet her breifly when going to get the house key she was sweet as can be.  My daughter and I felt as if we had the house to ourselves and hope to be able to stay again soon. ,NW Austin Rooms,8186,Elizabeth
5456,135953,11/9/2010,Michaela,"My friend and I were in Austin for the Fun Fun Fun Fest and Sylvia's place was the perfect retreat! 

We didn't spend a whole lot of time in the apartment and unfortunately we didn't get to meet Sylvia but every possible need or want was expected and met. An unexpected plus were the beach towels provided they were perfect for the music festival when we were tired of standing and wanted to sit down. The only tiny suggestion I would make is to have a bath mat in the bathroom since the tiles get slippery with condensation after a shower.

I will definitely recommend Sylvia's to anyone making a trip to Austin!  Thanks Sylvia!!",Walk to 6th St and Convention Ctr,8028,Sylvia
5456,137321,11/11/2010,Traveler,Great place! I was there for a conference and it's only a few blocks from the convention center. So it was super convenient. Sylvia was very nice and helpful. The place had an iron hair dryer all the standard things you might need on a business trip and some more because it also has a small kitchen. And there's wifi which is great.,Walk to 6th St and Convention Ctr,8028,Sylvia
6251,137716,11/12/2010,Ritchie,Had a great stay at Frederick's apartment in East Austin. His place is large and comfortable and relatively close (by car) to anything you might want to see or do. Recommended and I'd definitely stay at Frederick's again.,Beautiful 1200 SQFT East Side Loft!,13096,Frederick
5769,137866,11/12/2010,Graciela,"Elizabeth made it all really fast and easy the house was all for us and the comodities are really right for the price clean and tidy house thanks Elizabeth!
Graciela & Russ",NW Austin Rooms,8186,Elizabeth
5456,138419,11/14/2010,Pete,Sylvia was a gracious host and everything about the rental was as it was described on airbnb. The location is very convenient to downtown Austin.,Walk to 6th St and Convention Ctr,8028,Sylvia
6251,139578,11/15/2010,Phil,Great apt in a great location!  Fred made our stay easy and hassle free.  I definitely recommend his loft to anyone looking for a great place to stay in Austin!,Beautiful 1200 SQFT East Side Loft!,13096,Frederick
5456,139678,11/15/2010,Anna,Even though it was a quick trip we thoroughly enjoyed staying with Sylvia.  The guest house is a perfect retreat and the location is great also.  Sylvia was a great host and very helpful when needed.  We hope to stay with her again on our next trip.  Needless to stay our first experience with airbnb was a great one.,Walk to 6th St and Convention Ctr,8028,Sylvia
5245,140512,11/16/2010,Bill,"Paddy's home is charming and she is a very gracious host. She was kind enough to walk me around the neighborhood and make me feel at home.

At first I thought the location was a bit far from downtown but there's a bus route that is a mere 2-blocks from her house and it takes all of 10-minutes to get to The Capital. Biking in the area is great too; it's about a 15-minute bike ride to/from Downtown. Paddy was kind enough to drive me to a bike rental shop.

The neighborhood is a bit eclectic with a mixture of Austin locals artists and activists. I was fortunate to be there the same weekend as East Austin Studio Tours (EAST) which gave me a chance to explore that section of Austin. Paddy & I went to an outdoor performance that was a few blocks from her home which was (website hidden): Diego is a cutie.",Green colorful clean & cozy home,2466,Paddy
14577,142387,11/21/2010,Mekayla,I had a lovely experience at 'the treehouse' Bj's apartment near downtown. The bed was very comfortable and the place was nicely decorated and felt very well taken care (website hidden) and his wife were extremely responsive and helpful. I'd definitely stay in one of their places again. ,Verde Camp / South Congress 1BR + ,57304,Bj
7679,143198,11/22/2010,Glyn,Staying with Joep and Courtney was such a pleasure. They were incredibly hospitable and informative and they were fantastic with our 15 month old daughter. Their home is lovely and the guest bedroom and bathroom were very comfortable. We thoroughly enjoyed our stay in Austin which had a lot to do with Joep and Courtney. We couldn't recommend this place enough.,North Austin garden haven,17333,Joep And Courtney
22982,142740,11/22/2010,Greg,"The Empty Nest was just as described and Gina provided great answers to us at all stages of the process. She was quick to answer questions via the AirBNB site before we booked gave us help via e-mail as we planned our arrival and had good recommendations on some delicious nearby restaurants when we arrived and were hungry.

For us this location was about a 20 minute walk from the AT&T Conference Center and/or UT campus so it is a decent location for an event at one of those locations.

The wifi and radio system worked great. The bookshelves have interesting locally focused books/movies/DVDs. Some historic greats (Johnny Cash at Austin City Limits) were complemented with updated local magazines and newspapers with info on fun things to see and do in Austin.

",Private Clarksville $160/nt ,89031,Gina
27632,142726,11/22/2010,Stephen,"My girlfriend and I stayed here on the last leg of our Austin Houston San Antonio back to Austin Trip. We were in Austin with the hopes to move there. Angele made our trip very easy.

Very lovely condo off-street parking close to everything. Really great neighborhood close to the Mopac 1 loop (I think) 10 minute walk to Amy's Ice Cream or Wiggy's Liquors 15 minute walk to Whole Foods or Hut's Hamburgers 15 minute walk to bars/restaurants (Hut's Hamburgers) 30 minute walk to Mellow Johnnie's to rent bicycles. You have the city close by with the luxury and calm of the suburbs. Awesome

Would definitely rent with Angele again. She is very informative very hospitable and helpful in every sense. She was available at any time for our questions regarding the neighborhood moving to Austin and where to go to enjoy night/day life",Clarksville Condo - Minutes to DT!,119441,Angele
5456,142572,11/22/2010,Kristy,,Walk to 6th St and Convention Ctr,8028,Sylvia
21120,142672,11/22/2010,John,"Comfortable quiet accommodation.  Friendly hostess.  Immaculately clean.  Easy to get to from downtown Austin.  Would stay there again.
",South Austin Oasis of Relaxation ,80375,Tammy
6251,143643,11/23/2010,Anna,Such an amazing loft and great little area of Austin!  Fred is awesome and a great host!!,Beautiful 1200 SQFT East Side Loft!,13096,Frederick
46929,143773,11/23/2010,John,"Wow!  Did we ever luck out in choosing to stay with Susan and Anthony!  As people every bit as delightful as their photo suggests; as hosts above and beyond what we could have possibly expected.  Add to an already perfect package two stellar children with ""dog-whisperer"" gifts and you've got a 5-star choice of a place to stay!  

Their home is lovely and ideally situated.  We were traveling with our two dogs and our hosts not only made an exception for us but created a special package for us that included pet-sitting so that we could do some things on our own during our stay in Austin.  Our finicky ""mom-attached"" dogs went right to them as if they had found their long-lost loves.  Unreal!  And we all know...animals are wonderful judges of character!

We were so so happy that we did our research and elected the ""b&b"" approach over a hotel.  Our memories of this trip were deeply enriched because of our lovely host family.  Can't say enough good things about them and their home.  Would add a star to the 5 if we could.",Tarrytown Apt - just West of DT!,210965,Susan
5456,144669,11/26/2010,Greg,We just returned from a fantastic stay with Sylvia. The location is great the apartment well stocked clean and cosy. Wireless internet is available as are bicycles and an airport pickup/dropoff if required ( for a small fee ). Sylvia is very friendly and a great host. I can highly recommend for anyone coming to visit Austin.,Walk to 6th St and Convention Ctr,8028,Sylvia
5769,146647,11/29/2010,Russ,A lovely generous couple. Clean orderly house.  A bit out of the way from downtown Austin. But most worth the while for a layover stop,NW Austin Rooms,8186,Elizabeth
5456,147018,11/30/2010,Cari And Todd,I can't say anything about the hospitality as I never made it down to Texas.  I missed my flight due to winter weather conditions.  Sylvia didn't refund any of the cost.  ,Walk to 6th St and Convention Ctr,8028,Sylvia
6413,146998,11/30/2010,Melinda,"The Brand's studio apartment was a ""gem"".  It was so comfortable quiet and welcoming.  We loved the french press coffee!  We also fell in love with Austin TX and are ready to move there!  We would highly recommend staying with the Brand's on your next visit to Austin.",Gem of a Studio near Downtown,13879,Todd
5456,150928,12/8/2010,Samantha,We had a lovely time in Austin and enjoyed the apartment- it was clean and spacious enough for the two of us.  The kitchen is a perfect size and if we'd stayed longer would have used it!  We had trouble with a drafty window and a shower problem the first morning- both of which were promptly addressed by Sylvia by the time we returned to our lodging.  The yard is pretty with lots of foliage and there are animals to keep you from missing your own pets.  Convenient location- we walked to a lot of things.  Sylvia had good suggestions for us.  Would return again for another stay.,Walk to 6th St and Convention Ctr,8028,Sylvia
5456,151922,12/11/2010,Tammy,Sylvia was beyond hospitable. Her place was so cute and clean and equipped with everything you need. Even maps and guides for everything Austin has to offer. Also if she's avail she'll pick you up from the airport for less than a taxi. Walking distance to downtown area and Mr. Natural (my favorite)! Thank you Sylvia!,Walk to 6th St and Convention Ctr,8028,Sylvia
6251,153238,12/13/2010,Cesar,Great loft and not a bad distance from DT Austin.  Would definitely recommend this place to others.,Beautiful 1200 SQFT East Side Loft!,13096,Frederick
5456,153916,12/14/2010,Hunter And Teri,My husband and I had a wonderful time staying at Sylvia's guest house.  The apartment was the perfect size for us and had several amenities you wouldn't find in a hotel such as movies music books bath salts and tea (several kinds) and coffee.  She was the perfect host offering suggestions on things to do and places to eat and general information about Austin.  Sylvia went out of her way to make sure we had a good time.  Thank you for making our weekend perfect!  We'll be staying here when we vacation in Austin from now on!!!,Walk to 6th St and Convention Ctr,8028,Sylvia
5456,154656,12/16/2010,Christina,Top notch place to stay while in one of the greatest cities in the world. Guests have everything they could possibly need a kitchen bathroom and comfortable bed to rest. Sylvia is a quality person to-get-to know and very knowledgeable on the area. You can't go wrong staying literally a hop skip and a jump from downtown.,Walk to 6th St and Convention Ctr,8028,Sylvia
5456,156118,12/20/2010,Susie,Thanks Sylvia!  We had a great time.  The place was great.  Clean and comfortable.  Close to everything.  If we return to Austin we will definitely stay hear again!!  I also appreciate your quick response to anything we needed especially booking!  And thanks for digging those bikes out even though we just didn't have time to ride them.  Next time!,Walk to 6th St and Convention Ctr,8028,Sylvia
5456,159740,12/29/2010,Carmina,Sylvia's appartment is nice clean and big enough for 2 people. The  fully equiped kitchen is a good place for morning coffee or evening tea. And what is most important it is close to downtown so you do not need the car to get out in the city. It is at a walking distance to 6th street and even at 12am you'll feel safety to walk. She is a warm sociable person wealling to provide with all the information that you need. We enjoyed our experience in her home. All the best for Sylvia!,Walk to 6th St and Convention Ctr,8028,Sylvia
